,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
155,"Rap Da Akatsuki: Os Ninjas Mais Procurados Do Mundo (Nerd Hits)","7 Minutoz",75320,https://open.spotify.com/track/2iNZMMFEii4fU827NTyQ1J
156,"Trevo (Tu)",ANAVITÓRIA,75117,https://open.spotify.com/track/2vRBYKWOyHtFMtiK60qRz7
157,Physical,"Dua Lipa",75100,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
158,"Isso Que é Vida","Dennis DJ",75018,https://open.spotify.com/track/1dKYlw6v9wofuqb7EXSvPn
159,"Blueberry Faygo","Lil Mosey",74820,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
160,"Decisão Errada - Ao Vivo","Diego & Arnaldo",74497,https://open.spotify.com/track/1IGARc5YhGUSomhIk9DRDI
161,Café,Vitão,74273,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1
162,"Onze e Pouquinho",Dilsinho,74081,https://open.spotify.com/track/65i9Mc7h1CG7ssI1OhMPcT
163,Cabaré,"Mc Pierre",74042,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
164,"Pra Você Guardei O Amor","Nando Reis",73679,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
165,"Me conta da tua janela",ANAVITÓRIA,73584,https://open.spotify.com/track/6oEwV0l34zhnC7OmAqmHjY
166,"Recairei - Ao Vivo","Os Barões Da Pisadinha",73582,https://open.spotify.com/track/71FrGl0XcpL3VId65tB5mg
167,"Hard For Me","Michele Morrone",73374,https://open.spotify.com/track/3nrxsQEntBXdY5JoqA39ES
168,"Life Is Good (feat. Drake)",Future,73345,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
169,"Stupid Love","Lady Gaga",72837,https://open.spotify.com/track/7yBbV2k2S2uhaQc24NF2xt
170,ROXANNE,"Arizona Zervas",72832,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
171,"bad guy","Billie Eilish",72274,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
172,"Breaking Me",Topic,72241,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
173,"Ela Vem","MC G15",72226,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R
174,"Péssimo Negócio (Ao Vivo)",Dilsinho,72006,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
175,Glockada,"NGC Daddy",71846,https://open.spotify.com/track/4f3e6HRUIu5Ub2mcwu8god
176,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",71760,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
177,"Surtada - Remix Brega Funk","Dadá Boladão",71527,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
178,"Não Me Sinto Mal Mais",Sidoka,71460,https://open.spotify.com/track/563yuGweEqRVQtjfsDVRyK
179,Shallow,"Lady Gaga",71458,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
180,"Fica - Bonus Track",ANAVITÓRIA,70860,https://open.spotify.com/track/1qDZnViQgUItsMpWLVwfGb
181,"quando a bad bater - ao vivo","Luan Santana",70491,https://open.spotify.com/track/5gvrBqNFFEWcxYPt3mamvJ
182,"Bebi Liguei - Ao Vivo","Marília Mendonça",70427,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
183,"Dois Corações",Melim,70073,https://open.spotify.com/track/4xwPOyN9VgaTPehdsLiYul
184,"Deus é por nós","MC Marks",69986,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
185,"lovely (with Khalid)","Billie Eilish",69612,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
186,"Se Prepara 2","Mc Livinho",69557,https://open.spotify.com/track/0CgMeXQiNYJxPVQ2EMJxdL
187,Balão,Orochi,69188,https://open.spotify.com/track/4QFzCjkQl2c7wrzVrOu2sz
188,"SEM LIMITES","WC no Beat",68884,https://open.spotify.com/track/0DWUfq7vSAArkz82XHnuGm
189,Yummy,"Justin Bieber",68837,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
190,"Sem Amor - Ao Vivo","Henrique & Juliano",68536,https://open.spotify.com/track/3kGx7JDcz0FvWszSyuuQN6
191,"In Your Eyes","The Weeknd",68416,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
192,"Sou Vitorioso","Mc Lele JP",68411,https://open.spotify.com/track/37hCsK2djczyRGWMjqzbxD
193,"Apaixonadinha - Ao Vivo","Marília Mendonça",68059,https://open.spotify.com/track/0rUL7vUZmCKxB0gS83W3aM
194,"Shape of You","Ed Sheeran",67797,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
195,Verdinha,Ludmilla,67372,https://open.spotify.com/track/2RMOwSvOGQyy985Vx4VSGQ
196,"Ride It",Regard,67308,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
197,Cobaia,"Lauana Prado",67251,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
198,"Te gusta","MC Kevinho",66984,https://open.spotify.com/track/0h5iRD8nlDtcn4rwbZzNgg
199,"Bebe e Vem Me Procurar","Raí Saia Rodada",66571,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
200,"Bomba Relógio","Luísa Sonza",66248,https://open.spotify.com/track/0HocIafyaS4C7rDGTJXYnj
